atm_id,date,total_withdrawals,total_deposits,cash_demand_next_day
ATM_0006,2023-11-30,54468,18877,40628
ATM_0006,2023-12-03,105456,25775,81323
ATM_0006,2023-12-05,44855,5673,33293
ATM_0006,2023-12-12,70862,19480,40292
ATM_0006,2023-12-23,26341,5749,19848
ATM_0006,2023-12-30,113147,27983,90474
ATM_0007,2022-01-02,142473,23486,132136
ATM_0007,2022-01-04,48102,9878,44020
ATM_0007,2022-01-08,99604,31716,84068
ATM_0007,2022-01-14,23993,14278,14036
ATM_0007,2022-01-16,52089,8384,47118
ATM_0007,2022-01-17,47274,3065,43563
ATM_0007,2022-01-20,45162,15590,24195
ATM_0007,2022-01-27,58580,9689,43179
ATM_0007,2022-02-10,53682,8724,51637
ATM_0007,2022-02-13,52515,11800,34330
ATM_0007,2022-02-21,68797,12439,54831
ATM_0007,2022-02-27,45758,15262,28993
ATM_0007,2022-03-03,45401,13319,28609
ATM_0007,2022-03-07,23359,15319,13908
ATM_0007,2022-03-08,76297,8174,60091
ATM_0007,2022-03-13,48281,10420,35036
ATM_0007,2022-03-22,40302,14233,22902
ATM_0007,2022-03-27,41224,15869,32046
ATM_0007,2022-03-28,41245,6941,31164
ATM_0007,2022-04-02,35415,11119,37055
ATM_0007,2022-04-03,48290,8300,32994
ATM_0007,2022-04-05,61860,12623,48299
ATM_0007,2022-04-10,45169,14067,39961
ATM_0007,2022-04-14,74941,16505,49778
ATM_0007,2022-04-16,62376,5664,55291
ATM_0007,2022-04-24,51947,8323,45317
ATM_0007,2022-04-30,36068,10507,34137
ATM_0007,2022-05-02,42055,18510,32365
ATM_0007,2022-05-10,43849,10538,38274
ATM_0007,2022-05-13,75158,13377,73588
ATM_0007,2022-05-14,44902,10910,33917
ATM_0007,2022-05-22,52475,16112,39590
ATM_0007,2022-05-30,115336,10855,110349
ATM_0007,2022-06-01,38349,9127,34433
ATM_0007,2022-06-03,58281,8228,49960
ATM_0007,2022-06-07,22376,79,19399
ATM_0007,2022-06-14,42835,15187,22142
ATM_0007,2022-07-06,45299,12932,37978
ATM_0007,2022-07-30,61872,9140,66928
ATM_0007,2022-08-01,55937,9347,46914
ATM_0007,2022-08-13,47184,14203,36008
ATM_0007,2022-08-15,32674,0,30867
ATM_0007,2022-09-07,95575,3140,85685
ATM_0007,2022-09-15,33694,11065,25691
ATM_0007,2022-09-30,75324,6970,69097
ATM_0007,2022-10-16,41674,9887,38495
ATM_0007,2022-11-11,106422,13135,93310
ATM_0007,2022-12-01,65073,8035,70949
ATM_0007,2022-12-02,51488,7794,39792
ATM_0007,2022-12-04,119962,20544,88933
ATM_0007,2022-12-06,73068,15088,77781
ATM_0007,2022-12-10,37046,7534,26812
ATM_0007,2022-12-15,44623,3875,42620
ATM_0007,2022-12-16,59076,8598,59701
ATM_0007,2022-12-17,51131,12444,44290
ATM_0007,2022-12-18,70133,8349,56407
ATM_0007,2022-12-29,6322,2776,4059
ATM_0007,2023-01-10,64152,18803,49280
ATM_0007,2023-01-21,37757,10760,34677
ATM_0007,2023-02-03,70004,15707,47999
ATM_0007,2023-02-05,72044,9114,58799
ATM_0007,2023-02-07,45103,12146,39457
ATM_0007,2023-02-08,41806,11959,26225
ATM_0007,2023-02-16,58455,13067,53631
ATM_0007,2023-02-18,38064,18732,28484
ATM_0007,2023-02-19,47940,9099,48055
ATM_0007,2023-03-02,51497,11027,40737
ATM_0007,2023-03-11,64342,7314,64579
ATM_0007,2023-03-16,32465,941,25856
ATM_0007,2023-03-23,44108,18267,23791
ATM_0007,2023-04-03,40837,10256,34262
ATM_0007,2023-04-08,49894,8921,53215
ATM_0007,2023-04-11,106100,13736,93924
ATM_0007,2023-04-13,33709,5497,24105
ATM_0007,2023-04-14,81966,12968,74230
ATM_0007,2023-04-17,41390,10046,32682
ATM_0007,2023-04-21,66262,11051,65076
ATM_0007,2023-04-28,16916,13257,10143
ATM_0007,2023-05-09,50085,19701,39368
ATM_0007,2023-05-13,50289,9888,48538
ATM_0007,2023-06-02,31243,13022,26970
ATM_0007,2023-06-07,49330,9172,45508
ATM_0007,2023-06-08,44728,17817,25651
ATM_0007,2023-06-13,54545,19610,41378
ATM_0007,2023-06-24,50329,0,66025
ATM_0007,2023-07-04,56721,17661,31652
ATM_0007,2023-07-10,36311,13506,30237
ATM_0007,2023-07-12,56285,2893,53649
ATM_0007,2023-07-25,55512,8155,53517
ATM_0007,2023-07-31,64920,9993,44639
ATM_0007,2023-08-03,45870,17886,38166
ATM_0007,2023-08-11,63954,9431,76727
ATM_0007,2023-08-13,39736,6471,43076
ATM_0007,2023-08-20,54183,13649,40282
ATM_0007,2023-08-21,59463,10455,54109
ATM_0007,2023-08-23,58197,10476,59744
ATM_0007,2023-08-26,60134,11746,58037
ATM_0007,2023-09-07,64462,8472,47098
ATM_0007,2023-09-15,53117,8007,54212
ATM_0007,2023-09-23,57364,13674,39399
ATM_0007,2023-09-26,59166,4335,53891
ATM_0007,2023-10-05,22386,3602,16267
ATM_0007,2023-10-11,35866,19362,21399
ATM_0007,2023-11-15,46440,15139,27671
ATM_0007,2023-11-19,51120,4994,44663
ATM_0007,2023-11-20,40383,18294,37277
ATM_0007,2023-11-24,72845,17896,41249
ATM_0007,2023-11-25,24748,5970,19772
ATM_0007,2023-12-03,50665,1271,56789
ATM_0007,2023-12-04,83965,23851,67192
ATM_0007,2023-12-06,46737,4982,32907
ATM_0007,2023-12-18,54526,14338,51063
ATM_0007,2023-12-23,37019,9921,27447
ATM_0007,2023-12-24,37035,15678,29479
ATM_0007,2023-12-25,71499,15734,69088
ATM_0008,2022-01-01,41577,9284,35801
ATM_0008,2022-01-09,39098,5611,42531
ATM_0008,2022-01-24,6863,9408,3982
ATM_0008,2022-01-27,47794,7212,44202
ATM_0008,2022-01-28,29811,16535,15449
ATM_0008,2022-02-08,62299,14731,40652
ATM_0008,2022-02-21,45004,10683,30907
ATM_0008,2022-02-23,45930,15432,31938
ATM_0008,2022-02-27,39553,19320,39487
ATM_0008,2022-03-08,40060,12852,32198
ATM_0008,2022-03-13,52639,10100,41731
ATM_0008,2022-03-16,64001,8386,47962
ATM_0008,2022-04-01,59376,18906,50266
ATM_0008,2022-04-05,62854,9074,60749
ATM_0008,2022-04-08,112154,13946,103618
ATM_0008,2022-04-17,62017,12493,44193
ATM_0008,2022-04-18,49526,8594,39925
ATM_0008,2022-04-21,57380,14098,52020
ATM_0008,2022-05-16,33017,9557,21588
ATM_0008,2022-05-26,54865,4399,47019
ATM_0008,2022-05-27,39088,3897,40264
ATM_0008,2022-06-11,19942,10299,10322
ATM_0008,2022-06-14,85729,3203,68463
ATM_0008,2022-06-18,49900,9349,43416
ATM_0008,2022-06-21,48712,9620,41307
ATM_0008,2022-07-05,97326,22943,89816
ATM_0008,2022-07-14,126983,31469,108039
ATM_0008,2022-07-16,54504,8584,53645
ATM_0008,2022-07-29,31727,11981,24438
ATM_0008,2022-07-30,40822,5938,31236
ATM_0008,2022-08-05,58113,14380,45851
ATM_0008,2022-08-16,57605,9713,44614
ATM_0008,2022-08-18,51431,1405,40779
ATM_0008,2022-08-26,52151,14357,37910
ATM_0008,2022-08-30,46855,13042,34273
ATM_0008,2022-08-31,59678,9013,61641
ATM_0008,2022-09-05,65642,4748,62443
ATM_0008,2022-10-11,46470,90,50719
ATM_0008,2022-10-17,67426,11259,57345
ATM_0008,2022-10-25,45538,20420,36397
ATM_0008,2022-11-04,50581,11790,34969
ATM_0008,2022-11-05,56843,17416,47992
ATM_0008,2022-11-12,84808,18290,64818
ATM_0008,2022-11-16,102110,22098,88874
ATM_0008,2022-12-04,34415,15127,23739
ATM_0008,2022-12-12,4721,17894,0
ATM_0008,2022-12-13,60975,7351,48089
ATM_0008,2022-12-22,47598,8782,47970
ATM_0008,2022-12-24,66235,18079,71971
ATM_0008,2022-12-27,36354,5317,27472
ATM_0008,2023-01-14,52900,19501,37150
ATM_0008,2023-01-19,32732,0,37349
ATM_0008,2023-01-21,72624,4998,69570
ATM_0008,2023-01-31,67034,4468,60579
ATM_0008,2023-02-04,68252,6021,58760
ATM_0008,2023-02-05,13811,11152,6895
ATM_0008,2023-02-06,66388,5590,59065
ATM_0008,2023-02-07,46349,8500,39166
ATM_0008,2023-02-10,117107,19115,101371
ATM_0008,2023-02-18,113150,21950,110441
ATM_0008,2023-02-19,35191,8406,24269
ATM_0008,2023-02-25,45374,19679,28426
ATM_0008,2023-03-01,48601,8234,48547
ATM_0008,2023-03-14,32998,15382,25716
ATM_0008,2023-03-20,33300,6191,34717
ATM_0008,2023-04-17,21325,11021,23866
ATM_0008,2023-04-25,50276,18382,40754
ATM_0008,2023-04-29,53709,14432,46985
ATM_0008,2023-05-02,36936,10412,32536
ATM_0008,2023-05-03,56256,0,57865
ATM_0008,2023-05-06,65449,8326,49297
ATM_0008,2023-05-17,52136,4670,49622
ATM_0008,2023-05-21,61486,8574,44790
ATM_0008,2023-05-22,98570,13524,86635
ATM_0008,2023-05-25,75126,20257,53799
ATM_0008,2023-05-28,72528,11514,53059
ATM_0008,2023-06-10,52014,5691,49104
ATM_0008,2023-06-17,21158,10775,14751
ATM_0008,2023-06-26,32878,10470,31510
ATM_0008,2023-06-27,54847,16419,44246
ATM_0008,2023-06-28,58572,16939,46048
ATM_0008,2023-07-12,85962,31051,68333
ATM_0008,2023-07-26,14682,10091,5538
ATM_0008,2023-07-28,73029,19873,50677
ATM_0008,2023-07-29,28247,8994,24113
ATM_0008,2023-07-30,81927,0,83281
ATM_0008,2023-08-07,51205,21016,40361
ATM_0008,2023-08-08,65703,13718,62263
ATM_0008,2023-08-11,95056,12821,87982
ATM_0008,2023-08-12,41174,14539,30158
ATM_0008,2023-08-18,59172,11205,65147
ATM_0008,2023-08-22,29892,8400,21981
ATM_0008,2023-09-07,54729,0,47120
ATM_0008,2023-09-11,137291,57533,105350
ATM_0008,2023-09-13,49841,14680,36290
ATM_0008,2023-10-09,113650,20013,102114
ATM_0008,2023-10-20,58045,1644,55631
ATM_0008,2023-11-28,50441,12583,29176
ATM_0008,2023-11-29,39356,3707,36678
ATM_0008,2023-12-03,59548,21613,51491
ATM_0008,2023-12-21,47319,13764,43203
ATM_0008,2023-12-25,100958,26625,97252
ATM_0008,2024-01-01,27341,6561,32374
ATM_0009,2022-01-09,60361,1133,65582
ATM_0009,2022-01-11,13970,0,14092
ATM_0009,2022-01-18,144463,31222,123370
ATM_0009,2022-01-24,40740,6905,41099
ATM_0009,2022-01-28,45078,11949,31841
ATM_0009,2022-01-29,52592,0,52023
ATM_0009,2022-02-21,23256,10361,19621
ATM_0009,2022-03-10,45575,16238,36046
ATM_0009,2022-03-19,47324,11258,47272
ATM_0009,2022-04-02,61561,15799,53312
ATM_0009,2022-04-16,31512,6516,20788
ATM_0009,2022-04-29,57672,10406,56582
ATM_0009,2022-05-07,81824,10790,86105
ATM_0009,2022-05-14,23164,15816,12604
ATM_0009,2022-05-15,30855,10727,25938
ATM_0009,2022-05-17,28170,14350,17768
ATM_0009,2022-05-19,47278,9468,38940
ATM_0009,2022-05-27,77251,3653,88937
ATM_0009,2022-06-11,65899,13085,55798
ATM_0009,2022-06-21,69737,13233,69170
ATM_0009,2022-06-22,50834,14543,44244
ATM_0009,2022-07-02,55042,8862,38836
ATM_0009,2022-07-03,19853,7254,16543
ATM_0009,2022-07-05,51851,10532,47114
ATM_0009,2022-07-06,54944,5441,45005
ATM_0009,2022-07-07,42400,11199,28989
ATM_0009,2022-07-15,32027,7307,27829
ATM_0009,2022-07-21,82473,16586,76772
ATM_0009,2022-07-29,45944,3051,46523
ATM_0009,2022-07-31,54330,2242,42097
ATM_0009,2022-08-14,44387,7095,32407
ATM_0009,2022-08-15,14258,4493,14357
ATM_0009,2022-08-29,58061,12939,54592
ATM_0009,2022-09-04,67198,4506,74222
ATM_0009,2022-09-06,32212,14160,20570
ATM_0009,2022-09-09,50185,7612,53613
ATM_0009,2022-09-17,83105,21795,68247
ATM_0009,2022-09-18,153567,12949,146889
ATM_0009,2022-09-28,67859,0,57835
ATM_0009,2022-09-29,49029,10364,38966
ATM_0009,2022-10-03,98980,9667,105605
ATM_0009,2022-10-04,56791,23504,31296
ATM_0009,2022-10-15,63897,14763,54310
ATM_0009,2022-10-16,30310,15107,11725
ATM_0009,2022-10-23,67130,7362,73342
ATM_0009,2022-10-27,57671,13687,52035
ATM_0009,2022-10-28,51471,15144,37886
ATM_0009,2022-11-08,38059,19505,34526
ATM_0009,2022-11-12,37940,13989,24016
ATM_0009,2022-11-16,33452,14102,31517
ATM_0009,2022-11-17,22984,7286,14026
ATM_0009,2022-11-19,7725,8936,1480
ATM_0009,2022-11-22,51966,14424,48435
ATM_0009,2022-11-28,65980,8709,49889
ATM_0009,2022-12-08,58854,9488,53667
ATM_0009,2022-12-18,63930,18943,40537
ATM_0009,2022-12-21,74077,13976,80816
ATM_0009,2022-12-28,45053,2396,52061
ATM_0009,2023-01-21,41831,12465,38246
ATM_0009,2023-01-23,47441,12037,41305
ATM_0009,2023-01-24,52944,16562,44533
ATM_0009,2023-01-31,80333,12632,69316
ATM_0009,2023-02-10,41303,5984,29262
ATM_0009,2023-02-15,31090,13478,22647
ATM_0009,2023-02-23,43007,4179,43147
ATM_0009,2023-02-24,53752,1158,48558
ATM_0009,2023-03-03,70878,14050,71917
ATM_0009,2023-03-07,34929,5645,37203
ATM_0009,2023-03-13,61703,11595,60986
ATM_0009,2023-03-17,129284,23808,103978
ATM_0009,2023-03-18,30323,1975,31928
ATM_0009,2023-03-24,32261,5727,35264
ATM_0009,2023-03-27,59434,9364,40855
ATM_0009,2023-03-29,57371,3883,56636
ATM_0009,2023-04-02,20733,10717,10096
ATM_0009,2023-04-04,43134,15357,41299
ATM_0009,2023-04-20,52895,6909,51417
ATM_0009,2023-04-21,47273,8625,33640
ATM_0009,2023-04-30,38772,15896,34170
ATM_0009,2023-05-06,27842,7448,26755
ATM_0009,2023-05-12,37759,5754,34543
ATM_0009,2023-05-18,57872,3629,45255
ATM_0009,2023-05-31,37586,10430,22414
ATM_0009,2023-06-06,60261,10672,44507
ATM_0009,2023-06-12,154345,21914,127218
ATM_0009,2023-06-15,34187,8372,29129
ATM_0009,2023-06-17,47182,15537,38186
ATM_0009,2023-06-24,30528,4870,26091
ATM_0009,2023-06-27,98521,24126,70457
ATM_0009,2023-06-29,52865,9256,52282
ATM_0009,2023-07-04,65715,11825,64839
ATM_0009,2023-07-05,68957,7646,65617
ATM_0009,2023-07-14,49656,14203,39918
ATM_0009,2023-07-19,31762,10855,28395
ATM_0009,2023-07-22,50926,9694,53455
ATM_0009,2023-08-15,33288,6845,40857
ATM_0009,2023-08-18,62161,5717,55071
ATM_0009,2023-08-22,47281,6753,39323
ATM_0009,2023-09-03,51160,14446,50613
ATM_0009,2023-09-04,50110,4585,37068
ATM_0009,2023-09-11,61787,16768,36727
ATM_0009,2023-09-13,51525,17490,48690
ATM_0009,2023-09-23,49137,11047,47625
ATM_0009,2023-10-03,51138,19060,39970
ATM_0009,2023-10-12,34179,9663,30779
ATM_0009,2023-10-16,46415,5462,35747
ATM_0009,2023-10-22,73191,7157,68313
ATM_0009,2023-11-05,53893,12871,45378
ATM_0009,2023-11-06,43539,12860,29525
ATM_0009,2023-11-11,50652,12790,33578
ATM_0009,2023-11-26,46530,7117,45654
ATM_0009,2023-12-14,43225,4346,45402
ATM_0009,2023-12-24,55474,11005,39428
ATM_0009,2023-12-30,26398,13343,14215
ATM_0010,2022-01-13,68544,11641,60316
ATM_0010,2022-01-17,64785,15936,62407
ATM_0010,2022-01-24,27768,5314,28832
ATM_0010,2022-01-28,30397,18791,14706
ATM_0010,2022-01-29,45190,6962,34503
ATM_0010,2022-01-31,48374,17294,40701
ATM_0010,2022-02-07,58371,13808,56289
ATM_0010,2022-02-20,27579,6505,25849
ATM_0010,2022-02-21,28249,5170,21843
ATM_0010,2022-02-26,73075,9373,75806
ATM_0010,2022-03-16,70176,6990,69713
ATM_0010,2022-03-17,64491,9417,53160
ATM_0010,2022-03-22,70390,3168,75225
ATM_0010,2022-04-07,107905,26068,84080
ATM_0010,2022-04-10,47172,7943,34989
ATM_0010,2022-04-11,58319,1880,67327
ATM_0010,2022-04-15,62163,16113,52325
ATM_0010,2022-04-19,52965,13372,35886
ATM_0010,2022-04-24,50176,12637,33036
ATM_0010,2022-04-28,76563,10870,56010
ATM_0010,2022-05-04,73785,14779,50436
ATM_0010,2022-05-10,73843,16927,79752
ATM_0010,2022-05-26,93705,25489,73957
ATM_0010,2022-06-01,44289,9637,28064
ATM_0010,2022-06-13,46844,8394,30638
ATM_0010,2022-07-09,40127,20494,26694
ATM_0010,2022-07-14,61127,7983,51500
ATM_0010,2022-07-16,85915,20925,69650
ATM_0010,2022-07-20,52915,8234,53324
ATM_0010,2022-07-21,57651,7137,53083
ATM_0010,2022-07-22,24159,10160,17760
ATM_0010,2022-07-23,66800,0,62532
ATM_0010,2022-07-29,12682,6842,5899
ATM_0010,2022-08-10,65867,9110,68455
ATM_0010,2022-08-20,41365,10610,29227
ATM_0010,2022-08-22,44101,13832,36762
ATM_0010,2022-08-25,53361,10062,55715
ATM_0010,2022-08-30,46384,11369,32535
ATM_0010,2022-09-02,26143,14355,22900
ATM_0010,2022-09-04,159349,22788,145395
ATM_0010,2022-09-18,20789,14892,14656
ATM_0010,2022-09-23,27178,18817,7362
ATM_0010,2022-09-27,62823,10046,44665
ATM_0010,2022-10-05,54605,12445,58494
ATM_0010,2022-10-07,102880,20781,105766
ATM_0010,2022-10-23,66459,2171,58449
ATM_0010,2022-10-28,44202,11600,30604
ATM_0010,2022-10-29,28147,6876,16904
ATM_0010,2022-11-04,38102,4046,28472
ATM_0010,2022-11-20,85481,0,83719
ATM_0010,2022-12-05,66412,20892,61717
ATM_0010,2022-12-11,43628,7478,30014
ATM_0010,2022-12-14,52149,6216,39970
ATM_0010,2022-12-15,33141,12738,25622
ATM_0010,2022-12-16,31492,11495,30203
ATM_0010,2022-12-28,46615,16945,43370
ATM_0010,2023-01-17,41516,7643,46587
ATM_0010,2023-01-21,39444,0,44836
ATM_0010,2023-02-04,54370,10160,56294
ATM_0010,2023-02-05,46707,13600,36066
ATM_0010,2023-02-09,56483,6593,51474
ATM_0010,2023-02-10,48135,9606,38594
ATM_0010,2023-02-15,71835,6493,65445
ATM_0010,2023-02-26,56164,8939,59162
ATM_0010,2023-02-27,52770,3264,46701
ATM_0010,2023-03-07,47379,3768,51642
ATM_0010,2023-03-22,49059,14775,42331
ATM_0010,2023-03-24,67445,14640,71544
ATM_0010,2023-04-03,64266,13251,45191
ATM_0010,2023-04-05,67346,6249,64305
ATM_0010,2023-04-09,33010,16378,26298
ATM_0010,2023-04-11,54680,14291,38021
ATM_0010,2023-04-16,39296,11223,34019
ATM_0010,2023-04-19,48074,8488,38182
ATM_0010,2023-04-20,63246,9610,45304
ATM_0010,2023-04-26,56949,11831,54588
ATM_0010,2023-04-28,78671,15037,85415
ATM_0010,2023-05-06,47580,1146,45144
ATM_0010,2023-05-09,67889,4018,56306
ATM_0010,2023-05-15,24097,14108,14961
ATM_0010,2023-05-26,35155,9371,29883
ATM_0010,2023-06-19,43452,15358,23567
ATM_0010,2023-06-27,40398,3906,41086
ATM_0010,2023-07-03,52817,13408,44992
ATM_0010,2023-07-04,58105,11769,50194
ATM_0010,2023-07-09,32216,5377,29412
ATM_0010,2023-07-21,48638,8309,43399
ATM_0010,2023-07-28,34617,19169,16473
ATM_0010,2023-07-31,22926,11298,19055
ATM_0010,2023-08-05,46782,14329,40933
ATM_0010,2023-08-17,59598,13576,40846
ATM_0010,2023-08-20,25530,16643,18584
ATM_0010,2023-08-22,70237,10059,67793
ATM_0010,2023-08-27,36135,16065,29320
ATM_0010,2023-09-07,50473,8252,51792
ATM_0010,2023-09-10,46491,19275,35326
ATM_0010,2023-09-26,61249,1565,68299
ATM_0010,2023-10-04,22869,12756,16753
ATM_0010,2023-10-05,109309,26001,108421
ATM_0010,2023-10-11,59682,20816,49871
ATM_0010,2023-10-18,53676,13633,51143
ATM_0010,2023-10-29,65019,9551,53447
ATM_0010,2023-11-04,34327,18919,13307
ATM_0010,2023-11-20,57859,10463,41901
ATM_0010,2023-11-27,54184,4062,55534
ATM_0010,2023-12-01,31680,3521,28577
ATM_0010,2023-12-13,59103,9993,57643
ATM_0010,2023-12-21,33116,4518,25247
ATM_0010,2023-12-23,51697,8058,38438
ATM_0010,2023-12-24,43819,13693,48280
ATM_0010,2023-12-27,48024,7042,43089
ATM_0011,2022-01-02,38740,8502,38394
ATM_0011,2022-01-19,37445,9427,34023
ATM_0011,2022-01-21,45583,17263,30981
ATM_0011,2022-02-04,36354,13797,28797
ATM_0011,2022-02-05,59998,13368,47068
ATM_0011,2022-02-06,71526,8263,68169
ATM_0011,2022-02-09,62795,15639,54459
ATM_0011,2022-02-10,71248,9986,75032
ATM_0011,2022-02-15,38404,5646,31788
ATM_0011,2022-02-21,28873,4095,20386
ATM_0011,2022-02-24,69214,3650,71709
ATM_0011,2022-03-03,35369,16517,17975
ATM_0011,2022-03-06,58242,13359,49699
ATM_0011,2022-03-17,37790,6950,37454
ATM_0011,2022-03-18,45925,3502,33576
ATM_0011,2022-04-09,46407,10238,31099
ATM_0011,2022-04-12,33670,11802,23990
ATM_0011,2022-04-15,24639,5107,17479
ATM_0011,2022-04-16,63347,11431,63679
ATM_0011,2022-04-24,125441,13948,131924
ATM_0011,2022-05-01,63805,15339,74338
ATM_0011,2022-05-04,60235,14732,60918
ATM_0011,2022-05-17,60267,3699,61295
ATM_0011,2022-05-21,52193,5573,48822
ATM_0011,2022-05-22,65406,11366,55011
ATM_0011,2022-06-13,45979,17256,31766
ATM_0011,2022-06-17,38465,10563,33963
ATM_0011,2022-06-27,43171,8706,44541
ATM_0011,2022-07-14,37108,13396,27583
ATM_0011,2022-07-19,46581,10619,35052
ATM_0011,2022-07-28,53117,9774,43468
ATM_0011,2022-08-05,35663,15921,29829
ATM_0011,2022-08-22,65465,16593,46433
ATM_0011,2022-08-23,71741,9108,70167
ATM_0011,2022-09-07,72267,24453,57479
ATM_0011,2022-09-10,36700,17021,27689
ATM_0011,2022-09-14,47256,4172,47186
ATM_0011,2022-09-19,74922,10104,83356
ATM_0011,2022-09-24,31695,0,32529
ATM_0011,2022-10-04,66506,19020,37588
ATM_0011,2022-10-06,75156,13375,64536
ATM_0011,2022-10-07,37807,0,36908
ATM_0011,2022-10-10,50837,8451,34809
ATM_0011,2022-10-16,41149,2600,31906
ATM_0011,2022-10-17,36076,10508,32942
ATM_0011,2022-10-20,61796,7202,51516
ATM_0011,2022-10-21,68126,6129,77688
ATM_0011,2022-10-27,75568,4459,67706
ATM_0011,2022-10-29,51990,7247,49781
ATM_0011,2022-11-22,76977,15531,51332
ATM_0011,2022-11-27,52880,8454,58622
ATM_0011,2022-11-29,68428,21011,54488
ATM_0011,2022-12-13,69119,14623,50594
ATM_0011,2022-12-25,91877,13300,89413
ATM_0011,2023-01-11,46960,14900,29392
ATM_0011,2023-01-19,83472,10005,86328
ATM_0011,2023-01-27,60153,6599,43996
ATM_0011,2023-02-01,41442,7603,41756
ATM_0011,2023-02-09,77963,19708,74662
ATM_0011,2023-02-12,59853,8283,50939
ATM_0011,2023-02-13,50077,4851,45751
ATM_0011,2023-02-14,49105,1491,57375
ATM_0011,2023-02-17,39313,7747,30398
ATM_0011,2023-02-20,62496,23531,51256
ATM_0011,2023-02-27,54005,18949,29435
ATM_0011,2023-03-08,54907,20186,52362
ATM_0011,2023-03-09,27846,14750,20558
ATM_0011,2023-03-10,54369,13976,55585
ATM_0011,2023-03-13,66567,9364,58366
ATM_0011,2023-03-24,46534,6201,37902
ATM_0011,2023-03-26,52593,19477,50486
ATM_0011,2023-03-28,37623,18631,25373
ATM_0011,2023-04-16,69760,4576,75194
ATM_0011,2023-04-19,69856,9367,77706
ATM_0011,2023-04-29,54065,6319,52522
ATM_0011,2023-05-05,28236,16370,15442
ATM_0011,2023-05-20,115050,12998,98128
ATM_0011,2023-06-05,33413,12042,22898
ATM_0011,2023-06-08,65964,10556,74259
ATM_0011,2023-06-11,39349,13260,31393
ATM_0011,2023-06-24,50563,15459,46120
ATM_0011,2023-07-06,39710,12366,30372
ATM_0011,2023-07-27,35301,213,35227
ATM_0011,2023-08-09,36518,8495,26431
ATM_0011,2023-08-10,48826,7050,38139
ATM_0011,2023-08-16,56332,8756,53602
ATM_0011,2023-08-19,41978,11474,39751
ATM_0011,2023-09-17,48469,14694,42783
ATM_0011,2023-09-22,23600,11035,22175
ATM_0011,2023-09-24,47950,3359,53827
ATM_0011,2023-10-02,65871,11774,56814
ATM_0011,2023-10-06,32096,18669,18716
ATM_0011,2023-10-07,81018,17487,57178
ATM_0011,2023-10-14,56399,9076,47047
ATM_0011,2023-10-29,44416,14610,35746
ATM_0011,2023-11-02,52278,6639,40893
ATM_0011,2023-11-05,58304,12101,48291
ATM_0011,2023-11-07,57561,10768,52422
ATM_0011,2023-11-15,55280,8931,44997
ATM_0011,2023-11-22,62631,0,57397
ATM_0011,2023-12-12,57340,8798,54274
ATM_0011,2023-12-20,111617,24584,83955
ATM_0011,2023-12-28,69840,19240,68127
ATM_0012,2022-01-01,45965,19170,29921
ATM_0012,2022-01-15,55962,5227,43982
ATM_0012,2022-01-20,36228,15341,34674
ATM_0012,2022-01-23,55176,5340,55605
ATM_0012,2022-01-27,57313,15909,36815
ATM_0012,2022-01-29,61872,12725,57116
ATM_0012,2022-02-06,77114,12530,72675
ATM_0012,2022-02-09,42800,14157,43095
ATM_0012,2022-02-21,70308,9427,61910
ATM_0012,2022-02-23,32469,12181,21947
ATM_0012,2022-03-07,68922,5251,58513
ATM_0012,2022-03-18,27878,9177,17181
ATM_0012,2022-03-19,55526,2240,58807
ATM_0012,2022-03-21,42129,13805,32573
ATM_0012,2022-03-22,34192,12139,28609
ATM_0012,2022-04-17,35137,6966,22571
ATM_0012,2022-04-21,90228,35086,57028
ATM_0012,2022-04-22,58826,12187,49449
ATM_0012,2022-05-02,49255,5893,41190
ATM_0012,2022-05-06,27642,15792,14600
ATM_0012,2022-05-19,79785,10617,87928
ATM_0012,2022-05-25,46847,8157,39100
ATM_0012,2022-05-28,43492,10978,41765
ATM_0012,2022-06-04,54087,15152,45961
ATM_0012,2022-06-06,29919,5571,29400
ATM_0012,2022-06-15,74940,14949,65896
ATM_0012,2022-06-22,59816,7000,62716
ATM_0012,2022-06-28,61246,13046,59108
ATM_0012,2022-06-30,56323,7208,45488
ATM_0012,2022-07-10,46920,11236,47414
ATM_0012,2022-07-16,30915,14295,22911
ATM_0012,2022-07-17,50210,6502,45343
ATM_0012,2022-07-22,45895,4033,38893
ATM_0012,2022-08-11,40224,7258,39542
ATM_0012,2022-08-15,37206,8354,38113
ATM_0012,2022-09-04,55753,15054,45524
ATM_0012,2022-09-24,45038,7449,39695
ATM_0012,2022-09-25,36683,13797,33572
ATM_0012,2022-09-26,34086,10701,26510
